webpageID,labels,ac,access,accessories,add,ads,advantage,apply,atom,available,back,balance,battery,bit,business,buy,call,card,cart,celeron,center,chat,choose,click,cloud,cm,code,com,community,compliance,contact,core,credit,customer,customers,customize,data,date,day,days,dbc,design,desktop,display,double,drive,drives,dual,email,emails,energy,english,enterprise,environment,environmental,except,extra,factor,features,financing,fips,form,free,full,gb,gen,generation,get,ghz,gif,graphics,hard,hardware,hd,height,help,high,home,includes,information,inside,inspiron,integrated,intel,issues,itanium,keyboard,kg,laptop,latitude,law,lbs,learn,legal,logo,low,make,management,md,member,memory,microsoft,mm,mo,monthly,nd,network,networking,new,offers,one,operating,optional,options,optiplex,order,page,payment,pdf,pentium,performance,plus,port,ports,power,poweredge,precision,premier,price,privacy,pro,processor,product,products,professional,promotional,prosupport,protection,purchase,purchases,read,reader,register,regulatory,remote,return,rewards,sale,savings,security,see,separately,series,server,servers,service,services,ship,shipping,ships,shop,sign,site,small,smart,software,solutions,starting,statement,storage,support,system,systems,tb,technology,terms,th,time,tm,top,total,touch,trademarks,us,usb,used,using,valid,via,video,view,vpro,warranty,weight,windows,wireless,work,wyse,xeon,xps,year
022464_,desktops,1.0,4.0,4.0,2.0,2.0,7.0,2.0,2.0,2.0,8.0,2.0,0.0,1.0,10.0,1.0,2.0,2.0,1.0,2.0,0.0,5.0,10.0,1.0,0.0,6.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,1.0,1.0,1.0,7.0,1.0,3.0,2.0,2.0,2.0,20.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,2.0,2.0,6.0,1.0,3.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,13.0,1.0,2.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,5.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,6.0,1.0,7.0,2.0,8.0,4.0,35.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,7.0,2.0,5.0,1.0,1.0,2.0,3.0,2.0,15.0,15.0,2.0,2.0,7.0,1.0,2.0,4.0,0.0,0.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,9.0,6.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,15.0,1.0,0.0,3.0,1.0,6.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,3.0,4.0,2.0,0.0,3.0,0.0,1.0
022466_,laptops,0.0,4.0,6.0,0.0,2.0,1.0,3.0,2.0,6.0,2.0,0.0,6.0,0.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,8.0,3.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,4.0,0.0,4.0,1.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,9.0,0.0,1.0,0.0,3.0,7.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,10.0,29.0,0.0,12.0,3.0,2.0,1.0,0.0,16.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,7.0,5.0,2.0,3.0,8.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,5.0,4.0,3.0,2.0,0.0,1.0,4.0,18.0,5.0,2.0,0.0,1.0,5.0,2.0,8.0,0.0,0.0,7.0,3.0,3.0,6.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,14.0,4.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,19.0,0.0,8.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,0.0,4.0,2.0,7.0,3.0,9.0,4.0,4.0,0.0,3.0,0.0,4.0
022476_,laptops,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0
022480_,laptops,1.0,2.0,8.0,1.0,2.0,7.0,2.0,2.0,5.0,8.0,2.0,7.0,1.0,15.0,1.0,2.0,9.0,1.0,2.0,0.0,5.0,9.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,2.0,6.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,3.0,11.0,3.0,7.0,2.0,3.0,1.0,0.0,12.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,11.0,1.0,2.0,1.0,1.0,9.0,0.0,0.0,16.0,1.0,2.0,5.0,2.0,13.0,13.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,7.0,1.0,2.0,2.0,2.0,0.0,5.0,1.0,3.0,1.0,15.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,4.0,1.0,7.0,7.0,0.0,1.0,0.0,3.0,2.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,5.0,3.0,12.0,2.0,5.0,1.0,18.0,15.0,2.0,2.0,6.0,1.0,1.0,4.0,0.0,0.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,2.0,3.0,2.0,2.0,8.0,3.0,0.0,0.0,3.0,4.0,1.0,1.0,6.0,20.0,1.0,8.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,3.0,8.0,4.0,0.0,3.0,0.0,1.0
022481_,desktops,1.0,4.0,4.0,2.0,2.0,7.0,2.0,2.0,2.0,8.0,2.0,0.0,1.0,10.0,1.0,2.0,2.0,1.0,2.0,0.0,5.0,10.0,1.0,0.0,6.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,1.0,1.0,1.0,7.0,1.0,3.0,2.0,2.0,2.0,20.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,2.0,2.0,6.0,1.0,4.0,0.0,1.0,9.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,13.0,1.0,2.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,5.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,6.0,1.0,7.0,2.0,8.0,4.0,35.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,7.0,2.0,5.0,1.0,1.0,2.0,3.0,2.0,15.0,15.0,2.0,2.0,7.0,1.0,2.0,4.0,0.0,0.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,9.0,6.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,15.0,1.0,0.0,3.0,1.0,6.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,3.0,4.0,2.0,0.0,3.0,0.0,1.0
022522_,laptops,1.0,1.0,8.0,0.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,7.0,0.0,2.0,3.0,5.0,2.0,0.0,2.0,2.0,5.0,2.0,2.0,1.0,0.0,2.0,9.0,3.0,0.0,3.0,4.0,5.0,6.0,0.0,0.0,2.0,3.0,2.0,7.0,0.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,3.0,0.0,1.0,7.0,3.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,2.0,0.0,4.0,0.0,1.0,10.0,31.0,0.0,18.0,2.0,2.0,0.0,0.0,13.0,0.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,4.0,0.0,0.0,5.0,4.0,7.0,0.0,0.0,1.0,2.0,15.0,5.0,2.0,1.0,0.0,5.0,2.0,8.0,0.0,0.0,4.0,3.0,3.0,7.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,11.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,15.0,0.0,15.0,3.0,6.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0
022558_,other-product,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,3.0,8.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,10.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,9.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0
022570_,laptops,0.0,1.0,1.0,0.0,2.0,5.0,1.0,2.0,2.0,3.0,2.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,11.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,0.0,6.0,0.0,10.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,7.0,1.0,0.0,2.0,0.0,1.0,6.0,8.0,0.0,4.0,0.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,4.0,4.0,0.0,1.0,10.0,38.0,0.0,27.0,1.0,2.0,2.0,0.0,15.0,7.0,1.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,1.0,2.0,2.0,3.0,5.0,0.0,1.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,7.0,9.0,2.0,1.0,1.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,2.0,2.0,6.0,3.0,2.0,2.0,1.0,4.0,8.0,1.0,9.0,7.0,0.0,9.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0
022606_,server-storage-solutions,0.0,11.0,0.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,22.0,1.0,3.0,3.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,18.0,1.0,0.0,3.0,2.0,2.0,7.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,6.0,5.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,5.0,9.0,0.0,2.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,12.0,1.0,0.0,5.0,5.0,1.0,0.0,2.0,0.0,12.0,0.0,3.0,4.0,4.0,5.0,0.0,9.0,0.0,0.0,1.0,2.0,7.0,4.0,3.0,1.0,6.0,0.0,4.0,33.0,0.0,0.0,1.0,2.0,1.0,6.0,4.0,3.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,0.0,1.0,5.0,3.0,0.0,9.0,3.0,1.0,3.0,0.0,1.0,4.0,34.0,11.0,1.0,8.0,1.0,1.0,0.0,2.0,1.0,1.0,7.0,1.0,5.0,13.0,0.0,2.0,30.0,9.0,3.0,7.0,1.0,2.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,3.0,0.0,8.0,0.0,0.0
022615_,document_,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
022618_,deals,0.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,10.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
022622_,all-products,0.0,0.0,4.0,0.0,2.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,2.0,0.0,10.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
022655_,laptops,0.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,1.0,2.0,3.0,3.0,0.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,7.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,16.0,6.0,1.0,4.0,0.0,0.0,1.0,0.0,5.0,2.0,4.0,0.0,8.0,0.0,9.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,2.0,1.0,5.0,13.0,10.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,6.0,0.0,1.0,10.0,29.0,0.0,32.0,1.0,2.0,2.0,0.0,25.0,34.0,1.0,3.0,11.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,11.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,2.0,2.0,4.0,2.0,1.0,3.0,5.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,2.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,6.0,2.0,0.0,0.0,76.0,2.0,0.0,4.0,2.0,1.0,2.0,0.0,5.0,10.0,3.0,15.0,0.0,0.0,20.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,6.0,2.0,0.0,2.0,6.0,0.0,3.0,0.0,4.0,23.0,0.0
022660_,laptops,7.0,2.0,3.0,0.0,2.0,5.0,1.0,2.0,3.0,6.0,2.0,11.0,44.0,9.0,0.0,3.0,11.0,0.0,4.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,4.0,1.0,4.0,0.0,8.0,1.0,5.0,1.0,2.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,2.0,3.0,4.0,1.0,4.0,4.0,2.0,6.0,0.0,1.0,3.0,7.0,4.0,3.0,1.0,6.0,1.0,15.0,11.0,1.0,9.0,0.0,3.0,30.0,3.0,2.0,4.0,1.0,8.0,19.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,8.0,2.0,3.0,2.0,19.0,9.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,9.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,28.0,3.0,3.0,3.0,8.0,1.0,7.0,1.0,2.0,3.0,2.0,6.0,0.0,5.0,1.0,14.0,9.0,2.0,1.0,4.0,1.0,1.0,10.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,18.0,6.0,1.0,0.0,6.0,4.0,5.0,2.0,13.0,14.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,1.0,64.0,16.0,7.0,0.0,3.0,0.0,1.0
022667_,desktops,15.0,2.0,9.0,12.0,2.0,1.0,15.0,2.0,11.0,28.0,0.0,0.0,4.0,11.0,2.0,1.0,8.0,12.0,8.0,0.0,6.0,50.0,2.0,0.0,0.0,10.0,11.0,3.0,5.0,3.0,15.0,5.0,5.0,0.0,0.0,0.0,3.0,15.0,6.0,0.0,6.0,3.0,8.0,0.0,20.0,0.0,4.0,4.0,2.0,4.0,8.0,0.0,4.0,4.0,4.0,5.0,0.0,3.0,41.0,0.0,1.0,14.0,4.0,23.0,2.0,6.0,21.0,8.0,1.0,6.0,14.0,0.0,9.0,4.0,18.0,0.0,20.0,6.0,1.0,9.0,21.0,1.0,35.0,1.0,2.0,9.0,4.0,0.0,0.0,3.0,4.0,12.0,2.0,3.0,8.0,2.0,0.0,0.0,10.0,15.0,5.0,16.0,12.0,0.0,10.0,0.0,0.0,5.0,8.0,11.0,1.0,0.0,32.0,0.0,8.0,4.0,3.0,0.0,2.0,7.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,17.0,2.0,4.0,16.0,9.0,4.0,0.0,4.0,0.0,0.0,6.0,22.0,1.0,7.0,0.0,6.0,0.0,11.0,50.0,2.0,8.0,1.0,5.0,6.0,8.0,0.0,0.0,2.0,2.0,3.0,17.0,9.0,2.0,3.0,1.0,0.0,9.0,4.0,0.0,1.0,1.0,0.0,11.0,3.0,0.0,7.0,1.0,4.0,8.0,0.0,8.0,11.0,8.0,15.0,3.0,3.0,9.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,18.0,7.0,1.0,0.0,3.0,0.0,7.0
022725_,all-products,0.0,0.0,3.0,0.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,2.0,0.0,10.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,1.0,6.0,2.0,1.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,7.0,1.0,1.0,3.0,0.0,3.0,6.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0
